"male","race_white","race_black","race_american_indian","race_asian_pacificislander","race_other","hispanic","grade","fam_income","fam_logincome","ever_smoked","ever_alcohol","ever_marijuana","ever_cocaine","delinquency_agg"
0,0,1,0,0,0,0,12,NA,NA,0,0,0,0,1
1,0,1,0,0,0,0,10,90000,11.4075760603618,0,1,0,0,2
0,0,0,0,1,0,0,10,NA,NA,0,0,0,0,0
1,1,0,0,0,0,0,7,70000,11.1562648066437,1,1,0,0,0
0,1,0,0,0,0,0,9,50000,10.8197982842103,1,1,1,0,7
1,0,1,0,0,0,0,12,32000,10.3735224312936,0,1,1,0,8
1,1,0,0,0,0,0,7,NA,NA,1,1,0,0,2
0,0,1,0,0,0,0,7,85000,11.3504183001091,0,0,0,0,5
0,0,0,0,1,0,0,11,NA,NA,0,0,0,0,0
1,0,0,0,1,0,0,12,60000,11.002116507732,0,1,0,0,2
0,1,0,0,0,0,0,9,70000,11.1562648066437,1,1,0,0,2
0,1,0,0,0,0,0,9,14000,9.54688403461792,1,1,1,1,5
1,1,0,0,0,0,0,12,50000,10.8197982842103,1,1,0,0,2
1,1,0,0,0,0,0,12,NA,NA,0,0,0,0,0
0,1,0,0,1,0,0,12,71000,11.1704492404313,1,1,0,0,1
1,1,0,0,0,0,0,9,36000,10.4913019948302,0,0,0,0,1
1,1,0,0,0,0,0,11,47000,10.7579241570616,1,1,0,0,7
0,1,0,0,0,0,0,11,24000,10.0858507751287,1,1,1,0,6
0,1,0,0,0,0,0,11,0,0,1,1,1,0,6
0,0,0,0,1,0,0,11,20000,9.90353755128617,1,1,1,0,1
1,0,0,0,1,0,0,12,41000,10.6213517356329,1,1,1,0,7
0,0,1,0,0,0,0,11,15000,9.61587214452889,0,1,0,0,0
0,1,0,0,0,0,1,9,NA,NA,1,0,0,0,0
1,0,0,0,0,1,1,10,NA,NA,NA,0,0,0,5
0,0,0,0,0,1,0,11,30000,10.3089859934221,1,1,0,0,0
0,1,0,0,0,0,0,11,52000,10.8590182281479,1,1,0,0,0
1,1,0,0,0,0,0,12,NA,NA,1,1,0,0,0
0,1,0,0,0,0,0,10,33000,10.4042931430198,1,1,0,0,3
0,0,0,0,1,0,0,12,96000,11.4721138870624,1,1,1,0,1
0,1,0,0,0,0,0,9,NA,NA,0,0,0,0,0
0,0,0,0,0,1,1,12,NA,NA,1,1,1,0,1
1,0,1,0,0,0,0,12,74000,11.2118338856085,0,1,0,0,3
1,1,0,0,0,0,0,11,1e+05,11.5129354649202,0,0,0,0,0
0,0,1,0,0,0,0,9,26000,10.1658902778025,0,0,0,0,0
1,1,0,0,0,0,0,9,43000,10.6689786502192,1,1,0,0,7
0,1,0,0,0,0,0,9,62000,11.0349057929294,1,0,0,0,3
0,1,0,0,0,0,0,12,35000,10.463131911492,1,0,0,0,1
0,0,1,0,0,0,0,9,40000,10.5966597327836,0,0,0,0,2
0,1,0,0,0,0,0,12,130000,11.7752974217158,1,1,0,0,2
0,0,1,0,0,0,0,10,57000,10.9508240905224,0,1,0,0,3
1,1,0,0,0,0,0,NA,35000,10.463131911492,1,1,1,0,9
1,1,0,0,0,0,0,9,40000,10.5966597327836,1,1,0,0,0
1,0,1,0,0,0,0,11,15000,9.61587214452889,1,1,0,0,0
0,1,0,1,0,0,1,9,22000,9.99884318585288,0,0,0,0,1
1,1,0,0,0,0,1,12,NA,NA,1,0,0,0,5
1,0,1,0,0,0,0,11,NA,NA,1,1,0,0,5
1,1,0,0,0,0,1,11,NA,NA,0,1,0,0,0
0,0,1,0,0,0,0,11,12000,9.39274525863144,NA,NA,NA,NA,NA
0,1,0,0,0,0,0,8,50000,10.8197982842103,1,1,1,0,6
0,NA,NA,NA,NA,NA,NA,NA,3000,8.00670084544037,NA,NA,NA,NA,NA
0,1,0,0,0,0,0,11,17000,9.74102744483773,0,0,0,0,2
1,0,1,1,0,0,0,12,65000,11.0821579333748,1,1,1,0,6
0,1,1,0,0,0,0,10,20000,9.90353755128617,1,1,1,0,2
1,1,0,0,0,0,0,10,20000,9.90353755128617,1,1,0,0,4
1,1,0,0,0,0,0,11,18000,9.7981825908907,1,1,1,0,14
1,1,0,0,0,0,0,9,NA,NA,1,0,0,0,5
0,1,0,0,0,0,0,12,43000,10.6689786502192,0,0,0,0,0
0,NA,NA,NA,NA,NA,0,12,22000,9.99884318585288,0,0,0,0,0
0,1,0,0,0,0,0,10,NA,NA,1,0,0,0,2
1,0,1,0,0,0,0,10,45000,10.7144399907278,0,0,0,0,0
1,1,0,0,0,0,0,8,NA,NA,1,1,1,0,2
0,1,0,0,0,0,0,11,NA,NA,1,1,1,0,1
1,0,1,0,0,0,0,10,NA,NA,1,1,0,0,5
0,0,1,0,0,0,0,12,10000,9.21044036697652,0,0,0,0,2
1,1,0,0,0,0,0,9,74000,11.2118338856085,1,1,1,0,10
0,1,0,0,0,0,0,11,NA,NA,1,0,0,0,2
1,0,1,0,0,0,0,11,NA,NA,0,1,1,0,6
0,0,1,0,0,0,0,12,15000,9.61587214452889,0,0,0,0,0
0,0,1,0,0,0,0,10,NA,NA,1,1,1,0,7
1,0,0,0,0,1,1,11,NA,NA,1,1,0,0,0
0,1,0,0,0,0,0,11,60000,11.002116507732,0,1,0,0,1
1,1,0,0,0,0,0,10,20000,9.90353755128617,1,0,0,0,1
0,1,0,0,0,0,0,12,NA,NA,0,1,0,0,0
1,0,0,0,0,1,1,12,25000,10.1266711030504,1,0,0,0,3
1,1,0,0,0,0,0,9,13000,9.47278155656217,1,1,1,0,7
0,1,0,0,0,0,0,7,21000,9.95232533461943,1,1,0,0,5
0,1,0,0,0,0,0,7,20000,9.90353755128617,0,0,0,0,6
0,1,0,0,0,0,0,12,65000,11.0821579333748,1,1,1,0,0
0,0,1,0,0,0,0,12,NA,NA,0,1,0,0,4
0,1,0,0,0,0,0,10,80000,11.2897944135779,1,0,0,0,0
1,1,0,0,0,0,0,9,10000,9.21044036697652,1,1,1,0,0
0,1,0,0,0,0,0,10,34000,10.4341452149305,0,0,0,0,0
0,1,0,0,0,0,0,8,45000,10.7144399907278,0,1,0,0,1
1,1,0,0,0,0,0,9,60000,11.002116507732,1,1,1,0,7
0,0,1,0,0,0,0,10,22000,9.99884318585288,0,0,0,0,4
0,1,0,0,0,0,0,7,24000,10.0858507751287,0,0,0,0,2
1,1,0,0,0,0,0,9,24000,10.0858507751287,1,0,1,0,5
0,1,0,0,0,0,0,8,30000,10.3089859934221,1,1,0,0,2
1,0,1,0,0,0,0,11,66000,11.0974251724089,1,1,0,0,5
1,1,0,0,0,0,0,10,40000,10.5966597327836,0,1,0,0,2
1,1,0,0,0,0,0,12,NA,NA,1,1,0,0,0
0,0,1,0,0,0,0,9,50000,10.8197982842103,1,0,0,0,6
1,1,0,0,0,0,0,8,48000,10.7789771230064,0,1,0,0,5
1,1,0,0,0,0,0,12,35000,10.463131911492,0,1,1,0,1
0,1,0,0,0,0,0,10,42000,10.6454487065059,1,1,0,0,1
0,1,0,0,0,0,0,12,NA,NA,0,0,0,0,1
1,1,0,0,0,0,0,9,51000,10.8396005193574,1,1,0,0,4
0,1,0,0,0,0,0,12,68000,11.1272776899325,0,1,0,0,1
1,1,0,0,0,0,0,12,NA,NA,1,1,1,0,4
0,1,0,0,0,0,0,12,60000,11.002116507732,1,1,NA,0,0
1,1,0,0,0,0,1,9,NA,NA,1,1,1,1,15
0,0,1,0,0,0,0,9,NA,NA,0,0,0,0,3
0,1,0,0,0,0,0,10,NA,NA,1,1,0,0,5
0,1,0,0,0,0,0,11,80000,11.2897944135779,0,0,0,0,1
1,1,0,0,0,0,0,10,80000,11.2897944135779,1,1,0,0,0
0,1,0,0,0,0,0,11,50000,10.8197982842103,1,1,1,0,0
0,0,0,0,0,1,0,11,5000,8.5173931714189,0,1,0,1,5
0,1,0,0,0,0,0,11,NA,NA,1,1,0,0,0
1,1,0,0,0,0,0,8,0,0,0,1,0,0,2
0,1,0,0,0,0,0,7,NA,NA,0,1,0,0,3
0,1,0,0,0,0,0,10,15000,9.61587214452889,0,1,0,0,1
1,1,0,0,0,0,0,11,NA,NA,0,1,0,0,1
0,1,0,0,0,0,0,12,96000,11.4721138870624,1,1,0,0,2
0,0,0,0,0,1,1,8,8000,8.98732181285012,1,1,1,NA,1
1,1,0,0,0,0,0,12,NA,NA,1,1,1,0,9
1,1,0,1,0,0,0,10,25000,10.1266711030504,0,0,0,0,0
1,1,0,0,0,0,0,10,50000,10.8197982842103,1,0,0,0,3
0,1,0,0,0,0,0,11,15000,9.61587214452889,1,1,1,0,4
1,1,0,0,0,0,0,7,7000,8.8538082749772,1,1,1,0,5
1,0,1,0,0,0,0,12,15000,9.61587214452889,1,0,0,0,1
1,1,0,0,0,0,0,10,NA,NA,0,0,0,0,0
0,0,1,0,0,0,0,11,20000,9.90353755128617,1,1,0,0,2
1,1,0,0,0,0,0,11,15000,9.61587214452889,1,1,1,0,5
1,1,0,0,0,0,1,11,NA,NA,0,0,0,0,1
1,1,0,0,0,0,0,10,NA,NA,1,0,0,0,0
0,1,0,0,0,0,0,10,60000,11.002116507732,0,1,0,0,2
0,1,0,0,0,0,0,7,35000,10.463131911492,0,0,0,0,0
1,1,0,0,0,0,0,10,60000,11.002116507732,1,1,0,0,2
0,1,0,0,0,0,0,12,39000,10.5713425658087,1,1,0,0,2
0,0,1,0,0,0,0,10,NA,NA,1,0,0,0,4
0,1,0,0,0,0,0,10,31000,10.3417747410115,0,0,0,0,0
1,1,0,0,0,0,0,11,NA,NA,1,1,0,0,0
1,1,0,0,0,0,0,12,29000,10.2750855911327,0,0,0,0,0
0,1,0,0,0,0,0,11,NA,NA,1,1,0,0,9
1,1,0,0,0,0,0,11,52000,10.8590182281479,0,0,0,0,0
1,1,0,0,0,0,0,10,NA,NA,1,1,1,0,NA
1,1,0,0,0,0,0,9,NA,NA,0,0,0,0,3
1,0,1,0,0,0,0,10,55000,10.9151066458675,0,1,1,0,11
0,1,0,0,0,0,0,12,79000,11.2772157895969,0,0,0,0,1
0,1,0,0,0,0,0,11,14000,9.54688403461792,1,1,1,0,6
1,1,0,0,0,0,0,10,63000,11.0509058782636,1,1,0,0,7
1,1,0,0,0,0,0,10,NA,NA,1,0,0,0,0
0,1,0,0,0,0,1,9,12000,9.39274525863144,1,1,0,0,4
1,0,0,1,0,0,0,10,6000,8.69968140098951,0,0,0,0,2
1,0,0,0,0,1,1,11,NA,NA,1,1,1,0,5
1,0,0,1,0,0,0,7,6000,8.69968140098951,0,0,0,0,2
0,1,0,0,0,0,0,7,40000,10.5966597327836,0,1,0,0,3
0,0,1,0,0,0,0,12,NA,NA,1,1,0,0,1
0,1,0,0,0,0,0,12,45000,10.7144399907278,1,1,0,0,0
0,1,0,0,0,0,0,11,45000,10.7144399907278,0,0,0,0,1
1,1,0,0,0,0,0,7,45000,10.7144399907278,0,0,0,0,0
1,1,0,0,0,0,0,8,60000,11.002116507732,0,0,0,0,2
1,1,0,0,0,0,0,12,38000,10.5453677541517,1,1,0,0,3
1,1,0,1,0,0,0,11,2e+05,12.2060776455177,0,1,0,0,4
1,1,0,0,0,0,1,10,NA,NA,0,1,0,0,0
1,1,0,0,0,0,0,10,NA,NA,1,1,0,0,1
1,1,0,0,0,0,0,11,NA,NA,0,1,0,0,0
0,1,0,0,0,0,0,9,66000,11.0974251724089,1,1,0,0,4
1,1,0,0,0,0,0,10,NA,NA,1,1,1,0,9
1,1,0,0,0,0,0,7,80000,11.2897944135779,0,0,0,0,3
0,1,0,0,0,0,0,8,30000,10.3089859934221,1,1,0,0,3
0,1,1,1,0,0,0,7,50000,10.8197982842103,1,1,0,0,4
1,0,1,0,0,0,0,12,17000,9.74102744483773,1,1,1,0,2
0,1,0,0,0,0,0,10,25000,10.1266711030504,0,0,0,0,1
0,1,0,0,0,0,0,11,44000,10.6919676399149,1,1,0,0,7
1,1,0,0,0,0,0,8,35000,10.463131911492,0,1,0,0,1
1,1,0,0,0,0,0,9,38000,10.5453677541517,0,1,0,0,0
1,1,0,0,0,0,0,11,28000,10.2399955028053,1,0,0,0,1
1,1,0,0,0,0,0,12,NA,NA,1,1,0,0,3
